Unnamed: 0,id,text,Hashtags,date,follower_count
0,1393363405281533953,Google announces several updates that will help provide site owners and advertisers with relevant data when cookies aren,[],2021-05-15 00:31:37,1927
1,1393363209223131136,How does the Google button affect the SEO Web SEO Analytics #google #socialmedia #marketing,"[{'text': 'google', 'indices': [90, 97]}, {'text': 'socialmedia', 'indices': [98, 110]}, {'text': 'marketing', 'indices': [111, 121]}]",2021-05-15 00:30:51,360
2,1393363006424236032,Google Cloud will connect the SpaceX Starlink satellite broadband network and host ground stati,[],2021-05-15 00:30:02,5121
3,1393362793227771905,Here What the Dreams #Google #ArtificialIntelligence Look Like #fintech #AI #Machi,"[{'text': 'Google', 'indices': [50, 57]}, {'text': 'ArtificialIntelligence', 'indices': [60, 83]}, {'text': 'fintech', 'indices': [120, 128]}, {'text': 'AI', 'indices': [129, 132]}]",2021-05-15 00:29:11,1063
4,1393362359532589058,Let your freak flag fly from time time humanizes your brand #Google #Rebrand #Twitter #Photo #Digital #Love #Mar,"[{'text': 'Google', 'indices': [87, 94]}, {'text': 'Rebrand', 'indices': [95, 103]}, {'text': 'Twitter', 'indices': [104, 112]}, {'text': 'Photo', 'indices': [113, 119]}, {'text': 'Digital', 'indices': [120, 128]}, {'text': 'Love', 'indices': [129, 134]}]",2021-05-15 00:27:28,4314
5,1393362131626516484,Link introduces four smart home solutions for whole home security and control,[],2021-05-15 00:26:34,554
6,1393361507870773248,Let your freak flag fly from time time humanizes your brand #Google #Rebrand #Twitter #Photo #Digital #Love #Mar,"[{'text': 'Google', 'indices': [87, 94]}, {'text': 'Rebrand', 'indices': [95, 103]}, {'text': 'Twitter', 'indices': [104, 112]}, {'text': 'Photo', 'indices': [113, 119]}, {'text': 'Digital', 'indices': [120, 128]}, {'text': 'Love', 'indices': [129, 134]}]",2021-05-15 00:24:05,2790
7,1393360998308847616,The Technology Google and other tech companies defend work visas for spouses high tech immigrants,[],2021-05-15 00:22:04,1368
8,1393360750387908608,HERE WHAT THE DREAMS #GOOGLE ARTIFICIAL INTELLIGENCE LOOK LIKE Google innovative #DeepD,"[{'text': 'GOOGLE', 'indices': [43, 50]}]",2021-05-15 00:21:04,2790
9,1393360334568579074,HERE WHAT THE DREAMS #GOOGLE ARTIFICIAL INTELLIGENCE LOOK LIKE Google innovative #DeepD,"[{'text': 'GOOGLE', 'indices': [43, 50]}]",2021-05-15 00:19:25,1672
10,1393360319699996673,the joys using something free host Especially when the owner giant like,[],2021-05-15 00:19:22,297
11,1393360260086341633,How the USPS deploying help track packages year #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [79, 90]}, {'text': 'youtube', 'indices': [91, 99]}, {'text': 'bitcoin', 'indices': [100, 108]}, {'text': 'music', 'indices': [109, 115]}, {'text': 'twitter', 'indices': [116, 124]}, {'text': 'art', 'indices': [125, 129]}, {'text': 'live', 'indices': [130, 135]}]",2021-05-15 00:19:08,4314
12,1393359825531244547,Here What the Dreams #Google #ArtificialIntelligence Look Like #fintech #AI #Machi,"[{'text': 'Google', 'indices': [50, 57]}, {'text': 'ArtificialIntelligence', 'indices': [60, 83]}, {'text': 'fintech', 'indices': [120, 128]}, {'text': 'AI', 'indices': [129, 132]}]",2021-05-15 00:17:24,57
13,1393359801938333699,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:17:18,842
14,1393359589152808962,How the USPS deploying help track packages year #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [79, 90]}, {'text': 'youtube', 'indices': [91, 99]}, {'text': 'bitcoin', 'indices': [100, 108]}, {'text': 'music', 'indices': [109, 115]}, {'text': 'twitter', 'indices': [116, 124]}, {'text': 'art', 'indices': [125, 129]}, {'text': 'live', 'indices': [130, 135]}]",2021-05-15 00:16:28,2084
15,1393359509024911360,Green Meal Ticket Yung Prod Bow #PUDEmpire #FamUp #VMB #MoCity #Alief #Houston #NewMusicFrid,"[{'text': 'PUDEmpire', 'indices': [79, 89]}, {'text': 'FamUp', 'indices': [90, 96]}, {'text': 'VMB', 'indices': [97, 101]}, {'text': 'MoCity', 'indices': [102, 109]}, {'text': 'Alief', 'indices': [110, 116]}, {'text': 'Houston', 'indices': [117, 125]}]",2021-05-15 00:16:08,752
16,1393359242216759296,The #nofollow attribute was introduced let web developers better signal search crawlers the nature their,"[{'text': 'nofollow', 'indices': [21, 30]}]",2021-05-15 00:15:05,7278
17,1393358837017714691,Sul Sul Simmers Our blog temporarily unavailable due Google error all hosted blogs are currently inacces,[],2021-05-15 00:13:28,118
18,1393358653986459648,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:12:45,35718
19,1393358621434548224,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:12:37,15344
20,1393358227123941378,Replacement For Google Structured Data Testing Tool Launches Matt Southern #Google,"[{'text': 'Google', 'indices': [106, 113]}]",2021-05-15 00:11:03,4644
21,1393358126552866819,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:10:39,4234
22,1393357342553559042,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:07:32,730
23,1393357068258746368,erolsogut Google #Google #Blogger work hard write every day Friends supportive stand injustic,"[{'text': 'Google', 'indices': [21, 28]}, {'text': 'Blogger', 'indices': [29, 37]}]",2021-05-15 00:06:27,1146
24,1393356791262683138,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish #worm #cybera,"[{'text': 'chrome', 'indices': [97, 104]}, {'text': 'google', 'indices': [105, 112]}, {'text': 'fake', 'indices': [113, 118]}, {'text': 'smish', 'indices': [119, 125]}, {'text': 'worm', 'indices': [126, 131]}]",2021-05-15 00:05:21,679
25,1393356726741647363,All Grade History Map #Activity #Teachers #TPT #GregsGoods #classroom,"[{'text': 'Activity', 'indices': [63, 72]}, {'text': 'Teachers', 'indices': [73, 82]}, {'text': 'TPT', 'indices': [83, 87]}, {'text': 'GregsGoods', 'indices': [88, 99]}, {'text': 'classroom', 'indices': [100, 110]}]",2021-05-15 00:05:05,441
26,1393356714855079939,Fake Chrome App Anchors Rapidly Worming Smish Cyberattack #chrome #google #fake #smish,"[{'text': 'chrome', 'indices': [84, 91]}, {'text': 'google', 'indices': [92, 99]}, {'text': 'fake', 'indices': [100, 105]}, {'text': 'smish', 'indices': [106, 112]}]",2021-05-15 00:05:02,129
27,1393356596588257283,Free Email Course SEO for Beginners Join this email course learn the basics creating online presence and,[],2021-05-15 00:04:34,12824
28,1393356595434827779,HERE WHAT THE DREAMS #GOOGLE ARTIFICIAL INTELLIGENCE LOOK LIKE Google innovative #DeepD,"[{'text': 'GOOGLE', 'indices': [43, 50]}]",2021-05-15 00:04:34,5081
29,1393356462450151428,HERE WHAT THE DREAMS #GOOGLE ARTIFICIAL INTELLIGENCE LOOK LIKE Google innovati,"[{'text': 'GOOGLE', 'indices': [28, 35]}]",2021-05-15 00:04:02,377
30,1393356318791061504,this how bugs are fixed #Google code Just put band aid and not address the root cause The root cause,"[{'text': 'Google', 'indices': [58, 65]}]",2021-05-15 00:03:28,44
31,1393356204307533824,Looking back You will soon able remove duplicates and trim white space Google Sheets #eduk,"[{'text': 'eduk8me', 'indices': [97, 105]}]",2021-05-15 00:03:01,13521
32,1393356204299128832,Looking back You will soon able remove duplicates and trim white space Google Sheets #eduk,"[{'text': 'eduk8me', 'indices': [97, 105]}]",2021-05-15 00:03:01,7597
33,1393356190558527491,great see that companies like #Google not only affirm the lead #Oracle #Database but also give their uni,"[{'text': 'Google', 'indices': [38, 45]}, {'text': 'Oracle', 'indices': [74, 81]}, {'text': 'Database', 'indices': [82, 91]}]",2021-05-15 00:02:57,3320
34,1393356124993294346,One time was parked across the street from the Frost building Austin thought was being,[],2021-05-15 00:02:42,8
35,1393355679138783241,Venmo now lets users buy and sell Bitcoin and Ethereum #technology #business #mobile #google #blockchain #youtube #live,"[{'text': 'technology', 'indices': [70, 81]}, {'text': 'business', 'indices': [82, 91]}, {'text': 'mobile', 'indices': [92, 99]}, {'text': 'google', 'indices': [100, 107]}, {'text': 'blockchain', 'indices': [108, 119]}, {'text': 'youtube', 'indices': [120, 128]}, {'text': 'live', 'indices': [129, 134]}]",2021-05-15 00:00:55,2084
36,1393354447909277699,#GoogleAnalytics #RT Read get subj grasp site Need #traffic for page #Google,"[{'text': 'GoogleAnalytics', 'indices': [0, 16]}, {'text': 'RT', 'indices': [17, 20]}, {'text': 'traffic', 'indices': [57, 65]}, {'text': 'Google', 'indices': [82, 89]}]",2021-05-14 23:56:02,2922
37,1393353597820223489,Extremely Simple Ways How Boost Blog Traffic #bloggingtips #SEO #startablog #makemoneyonl,"[{'text': 'bloggingtips', 'indices': [95, 108]}, {'text': 'SEO', 'indices': [109, 113]}, {'text': 'startablog', 'indices': [114, 125]}]",2021-05-14 23:52:39,311
38,1393353483676389378,Extremely Simple Ways How Boost Blog Traffic #bloggingtips #SEO #startablog,"[{'text': 'bloggingtips', 'indices': [75, 88]}, {'text': 'SEO', 'indices': [89, 93]}, {'text': 'startablog', 'indices': [94, 105]}]",2021-05-14 23:52:12,2132
39,1393352450426429442,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:48:06,269
40,1393351737352749060,The news comes after five months internal turmoil sparked #Google firing both leaders its ethics divisio,"[{'text': 'Google', 'indices': [84, 91]}]",2021-05-14 23:45:16,1073
41,1393351685284810753,this how bugs are fixed #Google code Just put band aid and not address the root cause The root cause,"[{'text': 'Google', 'indices': [58, 65]}]",2021-05-14 23:45:03,800
42,1393351135960829954,this how bugs are fixed #Google code Just put band aid and not address the root cause The,"[{'text': 'Google', 'indices': [44, 51]}]",2021-05-14 23:42:52,353
43,1393350969799368705,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:42:13,539
44,1393350887150604291,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:41:53,2366
45,1393350669281681415,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:41:01,1963
46,1393349685348163587,Stadia Changelog new games increased efforts from Ubisoft new Chromebook perk more,[],2021-05-14 23:37:06,1828
47,1393349679971069952,Best Android app deals the day Cessabit Mars Power Industries Launcher Pro more,[],2021-05-14 23:37:05,1828
48,1393348977341382658,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:34:18,3343
49,1393348760416276484,Play Pac Man and get the items #indiegame #indiedev #gamedev #unity,"[{'text': 'indiegame', 'indices': [102, 112]}, {'text': 'indiedev', 'indices': [113, 122]}, {'text': 'gamedev', 'indices': [123, 131]}]",2021-05-14 23:33:26,701
50,1393348731597205510,Play Pac Man and get the items #indiegame #indiedev #gamedev,"[{'text': 'indiegame', 'indices': [83, 93]}, {'text': 'indiedev', 'indices': [94, 103]}, {'text': 'gamedev', 'indices': [104, 112]}]",2021-05-14 23:33:19,63
51,1393348283100110849,Effective Websites strategies for Feng Shui Master Singapore #bazi #sg #google,"[{'text': 'bazi', 'indices': [90, 95]}, {'text': 'sg', 'indices': [96, 99]}, {'text': 'google', 'indices': [100, 107]}]",2021-05-14 23:31:32,8010
52,1393347633859768321,How DueDil leverages Apigee API first approach deliver data insights scale #GCP #Google,"[{'text': 'GCP', 'indices': [125, 129]}, {'text': 'Google', 'indices': [130, 137]}]",2021-05-14 23:28:57,601
53,1393347098746228750,DevOps the Federal Government What Means and How Can Help #google #video #amazon daysofcode #infosec #devops,"[{'text': 'google', 'indices': [83, 90]}, {'text': 'video', 'indices': [91, 97]}, {'text': 'amazon', 'indices': [98, 105]}, {'text': '100daysofcode', 'indices': [106, 120]}, {'text': 'infosec', 'indices': [121, 129]}, {'text': 'devops', 'indices': [130, 137]}]",2021-05-14 23:26:50,15878
54,1393346656733569024,New PowerBI Course English Build Amazing Dashboards and take your work the next level,[],2021-05-14 23:25:04,7268
55,1393346620763279360,#NewTaxYear Seasons Greetings one and all time for corporations like #Amazon and #Google reflect And celebra,"[{'text': 'NewTaxYear', 'indices': [18, 29]}, {'text': 'Amazon', 'indices': [95, 102]}, {'text': 'Google', 'indices': [107, 114]}]",2021-05-14 23:24:56,13552
56,1393346142537084930,Roundup retail sales COVID vaccinations Google #Android #Google #Facebook,"[{'text': 'Android', 'indices': [82, 90]}, {'text': 'Google', 'indices': [91, 98]}, {'text': 'Facebook', 'indices': [99, 108]}]",2021-05-14 23:23:02,1368
57,1393346108731138048,More Info order now #startup daysofcode #codenewbie #freelancing #introvert #medium #programming,"[{'text': 'startup', 'indices': [57, 65]}, {'text': '100daysofcode', 'indices': [66, 80]}, {'text': 'codenewbie', 'indices': [81, 92]}, {'text': 'freelancing', 'indices': [93, 105]}, {'text': 'introvert', 'indices': [106, 116]}, {'text': 'medium', 'indices': [117, 124]}, {'text': 'programming', 'indices': [125, 137]}]",2021-05-14 23:22:54,2084
58,1393346029181972486,#angeladezigns #atlantahairstylist #pixiecut #google #atlanta #gardenparcatl Angela Dezigns Salon amp Hair Empori,"[{'text': 'angeladezigns', 'indices': [0, 14]}, {'text': 'atlantahairstylist', 'indices': [15, 34]}, {'text': 'pixiecut', 'indices': [36, 45]}, {'text': 'google', 'indices': [47, 54]}, {'text': 'atlanta', 'indices': [55, 63]}, {'text': 'gardenparcatl', 'indices': [64, 78]}]",2021-05-14 23:22:35,699
59,1393345492046598146,These extensions EAD are basic needs force immigrants into Servitude leading Suppression,"[{'text': 'H1B', 'indices': [38, 42]}, {'text': 'H4EAD', 'indices': [55, 61]}]",2021-05-14 23:20:27,52
60,1393345418881159168,LINO ARCI REAL ESTATE AGENT amp TEAM Your Home Sold Guaranteed Buy #Google,"[{'text': 'Google', 'indices': [84, 91]}]",2021-05-14 23:20:09,138
61,1393345263603961857,Alhamdulillah the full series the Qur anic Sciences now available #Youtube ads,"[{'text': 'Youtube', 'indices': [94, 102]}]",2021-05-14 23:19:32,248
62,1393345254036852737,the end the day #apple #google #youtube #twitter and company will allow posts and streams crazy and nas,"[{'text': 'apple', 'indices': [22, 28]}, {'text': 'google', 'indices': [30, 37]}, {'text': 'youtube', 'indices': [39, 47]}, {'text': 'twitter', 'indices': [49, 57]}]",2021-05-14 23:19:30,1720
63,1393345058448056321,Dear would like thank you for giving the best products all times And for providing with our privacy,[],2021-05-14 23:18:43,1310
64,1393344963530956800,Dear would like thank you for giving the best products all times And for providing with our,[],2021-05-14 23:18:21,11
65,1393344917708189701,#Lenovo Chromebook Flex FHD Touchscreen #Laptop Intel Core Processor DDR RAM,"[{'text': 'Lenovo', 'indices': [5, 12]}, {'text': 'Laptop', 'indices': [59, 66]}]",2021-05-14 23:18:10,187
66,1393343254083612673,Can birds eat grass seeds #HeyGoogle #google #bird #autism,"[{'text': 'HeyGoogle', 'indices': [37, 47]}, {'text': 'google', 'indices': [48, 55]}, {'text': 'bird', 'indices': [56, 61]}, {'text': 'autism', 'indices': [62, 69]}]",2021-05-14 23:11:33,991
67,1393342972490563591,Chill Zone Alert You asked for them and they coming Glad see taking interest,[],2021-05-14 23:10:26,578
68,1393342948620869633,These extensions EAD are basic needs force immigrants into Servitude leading Suppression,"[{'text': 'H1B', 'indices': [38, 42]}, {'text': 'H4EAD', 'indices': [55, 61]}]",2021-05-14 23:10:20,29
69,1393342590473408512,Aaand back Next Tuesday amp Thursday our Tech Talks return starting with #Google Forms Sign for this topic and othe,"[{'text': 'Google', 'indices': [97, 104]}]",2021-05-14 23:08:55,36
70,1393342157902123011,Alhamdulillah the full series the Qur anic Sciences now available #Youtube ads,"[{'text': 'Youtube', 'indices': [94, 102]}]",2021-05-14 23:07:12,119
71,1393341637993009160,New PowerBI Course English Build Amazing Dashboards and take your work the next level,[],2021-05-14 23:05:08,2594
72,1393341631982604289,New PowerBI Course English Build Amazing Dashboards and take your work the next level,[],2021-05-14 23:05:06,155
73,1393341571672813568,Vintage Brownie Uniform Belt Tie Cap and Socks #doyourememberwhen #Etsy #Google,"[{'text': 'doyourememberwhen', 'indices': [71, 89]}, {'text': 'Etsy', 'indices': [90, 95]}, {'text': 'Google', 'indices': [96, 103]}]",2021-05-14 23:04:52,329
74,1393341204213948425,How the USPS deploying help track packages year #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [79, 90]}, {'text': 'youtube', 'indices': [91, 99]}, {'text': 'bitcoin', 'indices': [100, 108]}, {'text': 'music', 'indices': [109, 115]}, {'text': 'twitter', 'indices': [116, 124]}, {'text': 'art', 'indices': [125, 129]}, {'text': 'live', 'indices': [130, 135]}]",2021-05-14 23:03:24,4612
75,1393341185104793601,How the USPS deploying help track packages year #blockchain #youtube #bitcoin #music #twitter #art #live,"[{'text': 'blockchain', 'indices': [79, 90]}, {'text': 'youtube', 'indices': [91, 99]}, {'text': 'bitcoin', 'indices': [100, 108]}, {'text': 'music', 'indices': [109, 115]}, {'text': 'twitter', 'indices': [116, 124]}, {'text': 'art', 'indices': [125, 129]}, {'text': 'live', 'indices': [130, 135]}]",2021-05-14 23:03:20,15878
76,1393341134873763841,#Google searches old,"[{'text': 'Google', 'indices': [5, 12]}]",2021-05-14 23:03:08,3334
77,1393340747290644480,Please visit know more #DaybookLabs #alexa #amazonalexa #assistant #googleassistant,"[{'text': 'DaybookLabs', 'indices': [52, 64]}, {'text': 'alexa', 'indices': [65, 71]}, {'text': 'amazonalexa', 'indices': [72, 84]}, {'text': 'assistant', 'indices': [85, 95]}, {'text': 'googleassistant', 'indices': [96, 112]}]",2021-05-14 23:01:35,335
78,1393340531493806080,Thanks for the star review happy your realtors for life #ReedTeam #TheReedTeam,"[{'text': 'ReedTeam', 'indices': [80, 89]}, {'text': 'TheReedTeam', 'indices': [90, 102]}]",2021-05-14 23:00:44,212
79,1393340348781506561,want hear from you Leave REGIONAL honest review #Google #Facebook let know how can provide,"[{'text': 'Google', 'indices': [61, 68]}, {'text': 'Facebook', 'indices': [72, 81]}]",2021-05-14 23:00:00,392
80,1393339651570688004,Sono great products SUING #GOOGLE GOOG too for theft Just remember the great company and chip mak,"[{'text': 'GOOGLE', 'indices': [63, 70]}]",2021-05-14 22:57:14,116
81,1393339244186308611,Free Email Course SEO for Beginners Join this email course learn the basics creating online presence and,[],2021-05-14 22:55:37,6148
82,1393339022680985602,Future Proof #google #news Follow for latest news Apple Music for Android offers more details,"[{'text': 'google', 'indices': [27, 34]}, {'text': 'news', 'indices': [35, 40]}]",2021-05-14 22:54:44,230
83,1393338800718372868,Forget about these The new mecool Netflix google certified Amazing review and device #AndroidTV #Google,"[{'text': 'AndroidTV', 'indices': [97, 107]}, {'text': 'Google', 'indices': [108, 115]}]",2021-05-14 22:53:51,1
84,1393338308575514628,#Ecommerce News Lightspeed amp Google Partner Benefit Local Sellers The partnership between #Lightspeed and #Googl,"[{'text': 'Ecommerce', 'indices': [21, 31]}, {'text': 'Lightspeed', 'indices': [121, 132]}]",2021-05-14 22:51:54,1
85,1393337610429468679,Alhamdulillah the full series the Qur anic Sciences now available #Youtube ads,"[{'text': 'Youtube', 'indices': [94, 102]}]",2021-05-14 22:49:07,104
86,1393337573699895301,What Dataflow #google #Storage #CloudComputing #technology #innovation #GCP #Cloud #creativity #future #dataflow,"[{'text': 'google', 'indices': [40, 47]}, {'text': 'Storage', 'indices': [48, 56]}, {'text': 'CloudComputing', 'indices': [57, 72]}, {'text': 'technology', 'indices': [73, 84]}, {'text': 'innovation', 'indices': [85, 96]}, {'text': 'GCP', 'indices': [97, 101]}, {'text': 'Cloud', 'indices': [102, 108]}, {'text': 'creativity', 'indices': [109, 120]}, {'text': 'future', 'indices': [121, 128]}, {'text': 'dataflow', 'indices': [129, 138]}]",2021-05-14 22:48:59,601
87,1393336648591683584,Free Email Course SEO for Beginners Join this email course learn the basics creating online presence and,[],2021-05-14 22:45:18,13921
88,1393336497219194881,ARV Furniture Ontario Ltd #Google,"[{'text': 'Google', 'indices': [37, 44]}]",2021-05-14 22:44:42,3383
89,1393336410980114434,Upload your photos Google Photos now Unlimited Storage ends soon Google Photos will end its free unlimited,[],2021-05-14 22:44:21,43348
90,1393336313097641984,you SSL #Google gives you better ranking addition the #security benefits,"[{'text': 'Google', 'indices': [12, 19]}, {'text': 'security', 'indices': [64, 73]}]",2021-05-14 22:43:58,232
91,1393336089113419778,What Dataflow #google #Storage #CloudComputing #technology #innovation #GCP #Cloud #creativity #future #dataflow,"[{'text': 'google', 'indices': [40, 47]}, {'text': 'Storage', 'indices': [48, 56]}, {'text': 'CloudComputing', 'indices': [57, 72]}, {'text': 'technology', 'indices': [73, 84]}, {'text': 'innovation', 'indices': [85, 96]}, {'text': 'GCP', 'indices': [97, 101]}, {'text': 'Cloud', 'indices': [102, 108]}, {'text': 'creativity', 'indices': [109, 120]}, {'text': 'future', 'indices': [121, 128]}, {'text': 'dataflow', 'indices': [129, 138]}]",2021-05-14 22:43:05,2790
92,1393336068129370115,Pro tips #VideoMarketing Aggression Consistently Editing Target #Google Radical,"[{'text': 'VideoMarketing', 'indices': [17, 32]}, {'text': 'Google', 'indices': [90, 97]}]",2021-05-14 22:43:00,75
93,1393335664117264385,#Google #Pixel Google Pixel screen protector surfaces,"[{'text': 'Google', 'indices': [16, 23]}, {'text': 'Pixel5a', 'indices': [26, 34]}]",2021-05-14 22:41:23,2233
94,1393335551483432961,These extensions EAD are basic needs force immigrants into Servitude leading Suppression,"[{'text': 'H1B', 'indices': [38, 42]}, {'text': 'H4EAD', 'indices': [55, 61]}]",2021-05-14 22:40:57,111
95,1393335202894782471,CAPABILITIES YOU DIDN KNOW GOOGLE CHROME POSSESSED Scan Code you can open website via your phone,[],2021-05-14 22:39:33,186
96,1393334847985307651,What Dataflow #google #Storage #CloudComputing #technology #innovation #GCP #Cloud #creativity #future #dataflow,"[{'text': 'google', 'indices': [40, 47]}, {'text': 'Storage', 'indices': [48, 56]}, {'text': 'CloudComputing', 'indices': [57, 72]}, {'text': 'technology', 'indices': [73, 84]}, {'text': 'innovation', 'indices': [85, 96]}, {'text': 'GCP', 'indices': [97, 101]}, {'text': 'Cloud', 'indices': [102, 108]}, {'text': 'creativity', 'indices': [109, 120]}, {'text': 'future', 'indices': [121, 128]}, {'text': 'dataflow', 'indices': [129, 138]}]",2021-05-14 22:38:09,1
97,1393334650769010690,Chill Zone Alert You asked for them and they coming Glad see taking interest,[],2021-05-14 22:37:22,23
98,1393333556747902982,#Google #AI #Lyra new very low bitrate #Codec for Speech Compression,"[{'text': 'Google', 'indices': [17, 24]}, {'text': 'AI', 'indices': [25, 28]}, {'text': 'Lyra', 'indices': [29, 34]}, {'text': 'Codec', 'indices': [60, 66]}]",2021-05-14 22:33:01,1321
99,1393332845163208707,Google Cloud CEO predicts boom business process service VentureBeat #google #tech #business #bigtech,"[{'text': 'google', 'indices': [102, 109]}, {'text': 'tech', 'indices': [110, 115]}, {'text': 'business', 'indices': [116, 125]}, {'text': 'bigtech', 'indices': [126, 134]}]",2021-05-14 22:30:11,10132
100,1393332624958103555,Here What the Dreams Google Artificial Intelligence Look Like #ArtificialIntelligence,"[{'text': 'ArtificialIntelligence', 'indices': [114, 137]}]",2021-05-14 22:29:19,1423
101,1393332290730840064,That would automated #KnowledgeEngine #Google any other #SearchEngine were change would switch,"[{'text': 'KnowledgeEngine', 'indices': [27, 43]}, {'text': 'Google', 'indices': [48, 55]}, {'text': 'SearchEngine', 'indices': [69, 82]}]",2021-05-14 22:27:59,72
102,1393332254265548806,CoinGeek Zurich #amc #gme #binance #bnb #google #tesla #btc #eth #ltc #btt #doge,"[{'text': 'amc', 'indices': [44, 48]}, {'text': 'gme', 'indices': [49, 53]}, {'text': 'binance', 'indices': [54, 62]}, {'text': 'bnb', 'indices': [63, 67]}, {'text': 'google', 'indices': [68, 75]}, {'text': 'tesla', 'indices': [76, 82]}, {'text': 'btc', 'indices': [83, 87]}, {'text': 'eth', 'indices': [88, 92]}, {'text': 'ltc', 'indices': [93, 97]}, {'text': 'btt', 'indices': [98, 102]}, {'text': 'doge', 'indices': [103, 108]}]",2021-05-14 22:27:50,68
103,1393332159134539778,Here What the Dreams Google Artificial Intelligence Look Like #ArtificialIntelligence #LatestNews #Google,"[{'text': 'ArtificialIntelligence', 'indices': [95, 118]}, {'text': 'LatestNews', 'indices': [119, 130]}, {'text': 'Google', 'indices': [131, 138]}]",2021-05-14 22:27:28,7268
104,1393331792850083840,Google announces several updates that will help provide site owners and advertisers with relevant data when cookies aren,[],2021-05-14 22:26:00,90
105,1393331644082262016,#Google #AI #Lyra new very low bitrate #Codec for Speech Compression,"[{'text': 'Google', 'indices': [0, 7]}, {'text': 'AI', 'indices': [8, 11]}, {'text': 'Lyra', 'indices': [12, 17]}, {'text': 'Codec', 'indices': [43, 49]}]",2021-05-14 22:25:25,374
106,1393331298161152000,Colorado high schooler wins Doodle for Google contest #Android #Google #Facebook,"[{'text': 'Android', 'indices': [80, 88]}, {'text': 'Google', 'indices': [89, 96]}, {'text': 'Facebook', 'indices': [97, 106]}]",2021-05-14 22:24:02,1368
107,1393331155789701120,Even the likes Bill Ackman dont understand #cryptocurrency Many billionaires stay with what they know fast,"[{'text': 'cryptocurrency', 'indices': [46, 61]}]",2021-05-14 22:23:29,1
108,1393331085086502925,the visa holders were granted the work permit only after their spouses were well off receive permanent res,[],2021-05-14 22:23:12,1272
